"date","temp_c","dew_c","humidity","wind_kph","pressure_hg","precip_mm","district","year","month"
2015-12-02,10.14,5.07,72,13.18,30.67,0.2,"koto-ku",2015,"december"
2015-12-03,13.18,11.16,86,8.11,30.13,1.62,"koto-ku",2015,"december"
2015-12-04,12.17,4.06,60,22.31,30.13,0.1,"koto-ku",2015,"december"
2015-12-05,11.16,4.06,55,11.16,30.37,0,"koto-ku",2015,"december"
2015-12-06,11.16,3.04,56,13.18,30.64,0,"koto-ku",2015,"december"
2015-12-07,10.14,5.07,63,15.21,30.75,0,"koto-ku",2015,"december"
2015-12-08,9.13,4.06,67,19.27,30.75,0,"koto-ku",2015,"december"
2015-12-09,9.13,6.08,71,8.11,30.9,0,"koto-ku",2015,"december"
2015-12-10,11.16,8.11,75,7.1,30.78,0,"koto-ku",2015,"december"
2015-12-11,18.25,13.18,79,27.38,30.04,4.87,"koto-ku",2015,"december"
2015-12-12,12.17,6.08,64,19.27,30.52,0.1,"koto-ku",2015,"december"
2015-12-13,10.14,7.1,80,15.21,30.55,1.42,"koto-ku",2015,"december"
2015-12-14,12.17,8.11,80,16.23,30.55,0.1,"koto-ku",2015,"december"
2015-12-15,12.17,10.14,85,11.16,30.43,0,"koto-ku",2015,"december"
2015-12-16,14.2,12.17,80,8.11,30.19,0,"koto-ku",2015,"december"
2015-12-17,10.14,3.04,58,11.16,30.28,0.2,"koto-ku",2015,"december"
2015-12-18,7.1,0,56,17.24,30.61,0.51,"koto-ku",2015,"december"
2015-12-19,7.1,1.01,64,13.18,30.52,0.3,"koto-ku",2015,"december"
2015-12-20,8.11,3.04,65,11.16,30.52,0.61,"koto-ku",2015,"december"
2015-12-21,10.14,4.06,64,9.13,30.55,0,"koto-ku",2015,"december"
2015-12-22,11.16,3.04,58,19.27,30.67,0,"koto-ku",2015,"december"
2015-12-23,8.11,3.04,73,14.2,30.73,0.61,"koto-ku",2015,"december"
2015-12-24,11.16,8.11,82,15.21,30.34,0.71,"koto-ku",2015,"december"
2015-12-25,12.17,6.08,68,17.24,30.19,0.2,"koto-ku",2015,"december"
2015-12-26,9.13,2.03,57,12.17,30.34,0,"koto-ku",2015,"december"
2015-12-27,8.11,0,54,17.24,30.46,0,"koto-ku",2015,"december"
2015-12-28,6.08,-1.01,55,12.17,30.61,0.1,"koto-ku",2015,"december"
2015-12-29,6.08,1.01,65,11.16,30.4,0.3,"koto-ku",2015,"december"
2015-12-30,7.1,0,55,12.17,30.73,0,"koto-ku",2015,"december"
2015-12-31,7.1,2.03,67,14.2,30.61,0,"koto-ku",2015,"december"
2015-12-01,12.96,8.64,65,10.8,32.59,0,"meguro-ku",2015,"december"
2015-12-02,10.8,5.4,72,14.04,32.65,0.22,"meguro-ku",2015,"december"
2015-12-03,14.04,11.88,86,8.64,32.08,1.73,"meguro-ku",2015,"december"
2015-12-04,12.96,4.32,60,23.76,32.08,0.11,"meguro-ku",2015,"december"
2015-12-05,11.88,4.32,55,11.88,32.33,0,"meguro-ku",2015,"december"
2015-12-06,11.88,3.24,56,14.04,32.62,0,"meguro-ku",2015,"december"
2015-12-07,10.8,5.4,63,16.2,32.75,0,"meguro-ku",2015,"december"
2015-12-08,9.72,4.32,67,20.52,32.75,0,"meguro-ku",2015,"december"
2015-12-09,9.72,6.48,71,8.64,32.91,0,"meguro-ku",2015,"december"
2015-12-10,11.88,8.64,75,7.56,32.78,0,"meguro-ku",2015,"december"
2015-12-11,19.44,14.04,79,29.15,31.98,5.18,"meguro-ku",2015,"december"
2015-12-12,12.96,6.48,64,20.52,32.49,0.11,"meguro-ku",2015,"december"
2015-12-13,10.8,7.56,80,16.2,32.52,1.51,"meguro-ku",2015,"december"
2015-12-14,12.96,8.64,80,17.28,32.52,0.11,"meguro-ku",2015,"december"
2015-12-15,12.96,10.8,85,11.88,32.4,0,"meguro-ku",2015,"december"
2015-12-16,15.12,12.96,80,8.64,32.14,0,"meguro-ku",2015,"december"
2015-12-17,10.8,3.24,58,11.88,32.24,0.22,"meguro-ku",2015,"december"
2015-12-18,7.56,0,56,18.36,32.59,0.54,"meguro-ku",2015,"december"
2015-12-19,7.56,1.08,64,14.04,32.49,0.32,"meguro-ku",2015,"december"
2015-12-20,8.64,3.24,65,11.88,32.49,0.65,"meguro-ku",2015,"december"
2015-12-21,10.8,4.32,64,9.72,32.52,0,"meguro-ku",2015,"december"
2015-12-22,11.88,3.24,58,20.52,32.65,0,"meguro-ku",2015,"december"
2015-12-23,8.64,3.24,73,15.12,32.72,0.65,"meguro-ku",2015,"december"
2015-12-24,11.88,8.64,82,16.2,32.3,0.76,"meguro-ku",2015,"december"
2015-12-25,12.96,6.48,68,18.36,32.14,0.22,"meguro-ku",2015,"december"
2015-12-26,9.72,2.16,57,12.96,32.3,0,"meguro-ku",2015,"december"
2015-12-27,8.64,0,54,18.36,32.43,0,"meguro-ku",2015,"december"
2015-12-28,6.48,-1.08,55,12.96,32.59,0.11,"meguro-ku",2015,"december"
2015-12-29,6.48,1.08,65,11.88,32.36,0.32,"meguro-ku",2015,"december"
2015-12-30,7.56,0,55,12.96,32.72,0,"meguro-ku",2015,"december"
2015-12-31,7.56,2.16,67,15.12,32.59,0,"meguro-ku",2015,"december"
2015-12-01,12.44,8.29,65,10.37,31.29,0,"minato-ku",2015,"december"
2015-12-02,10.37,5.18,72,13.48,31.35,0.21,"minato-ku",2015,"december"
2015-12-03,13.48,11.4,86,8.29,30.8,1.66,"minato-ku",2015,"december"
2015-12-04,12.44,4.15,60,22.81,30.8,0.1,"minato-ku",2015,"december"
2015-12-05,11.4,4.15,55,11.4,31.04,0,"minato-ku",2015,"december"
2015-12-06,11.4,3.11,56,13.48,31.32,0,"minato-ku",2015,"december"
2015-12-07,10.37,5.18,63,15.55,31.44,0,"minato-ku",2015,"december"
2015-12-08,9.33,4.15,67,19.7,31.44,0,"minato-ku",2015,"december"
2015-12-09,9.33,6.22,71,8.29,31.59,0,"minato-ku",2015,"december"
2015-12-10,11.4,8.29,75,7.26,31.47,0,"minato-ku",2015,"december"
2015-12-11,18.66,13.48,79,27.99,30.71,4.98,"minato-ku",2015,"december"
2015-12-12,12.44,6.22,64,19.7,31.2,0.1,"minato-ku",2015,"december"
2015-12-13,10.37,7.26,80,15.55,31.23,1.45,"minato-ku",2015,"december"
2015-12-14,12.44,8.29,80,16.59,31.23,0.1,"minato-ku",2015,"december"
2015-12-15,12.44,10.37,85,11.4,31.1,0,"minato-ku",2015,"december"
2015-12-16,14.51,12.44,80,8.29,30.86,0,"minato-ku",2015,"december"
2015-12-17,10.37,3.11,58,11.4,30.95,0.21,"minato-ku",2015,"december"
2015-12-18,7.26,0,56,17.62,31.29,0.52,"minato-ku",2015,"december"
2015-12-19,7.26,1.04,64,13.48,31.2,0.31,"minato-ku",2015,"december"
2015-12-20,8.29,3.11,65,11.4,31.2,0.62,"minato-ku",2015,"december"
2015-12-21,10.37,4.15,64,9.33,31.23,0,"minato-ku",2015,"december"
2015-12-22,11.4,3.11,58,19.7,31.35,0,"minato-ku",2015,"december"
2015-12-23,8.29,3.11,73,14.51,31.41,0.62,"minato-ku",2015,"december"
2015-12-24,11.4,8.29,82,15.55,31.01,0.73,"minato-ku",2015,"december"
2015-12-25,12.44,6.22,68,17.62,30.86,0.21,"minato-ku",2015,"december"
2015-12-26,9.33,2.07,57,12.44,31.01,0,"minato-ku",2015,"december"
2015-12-27,8.29,0,54,17.62,31.13,0,"minato-ku",2015,"december"
2015-12-28,6.22,-1.04,55,12.44,31.29,0.1,"minato-ku",2015,"december"
2015-12-29,6.22,1.04,65,11.4,31.07,0.31,"minato-ku",2015,"december"
2015-12-30,7.26,0,55,12.44,31.41,0,"minato-ku",2015,"december"
2015-12-31,7.26,2.07,67,14.51,31.29,0,"minato-ku",2015,"december"
2015-12-01,12.55,8.36,65,10.46,31.55,0,"nakano-ku",2015,"december"
2015-12-02,10.46,5.23,72,13.59,31.61,0.21,"nakano-ku",2015,"december"
2015-12-03,13.59,11.5,86,8.36,31.06,1.67,"nakano-ku",2015,"december"
2015-12-04,12.55,4.18,60,23,31.06,0.1,"nakano-ku",2015,"december"
2015-12-05,11.5,4.18,55,11.5,31.31,0,"nakano-ku",2015,"december"
2015-12-06,11.5,3.14,56,13.59,31.58,0,"nakano-ku",2015,"december"
2015-12-07,10.46,5.23,63,15.68,31.71,0,"nakano-ku",2015,"december"
2015-12-08,9.41,4.18,67,19.86,31.71,0,"nakano-ku",2015,"december"
2015-12-09,9.41,6.27,71,8.36,31.86,0,"nakano-ku",2015,"december"
2015-12-10,11.5,8.36,75,7.32,31.74,0,"nakano-ku",2015,"december"
2015-12-11,18.82,13.59,79,28.23,30.97,5.02,"nakano-ku",2015,"december"
2015-12-12,12.55,6.27,64,19.86,31.46,0.1,"nakano-ku",2015,"december"
2015-12-13,10.46,7.32,80,15.68,31.49,1.46,"nakano-ku",2015,"december"
2015-12-14,12.55,8.36,80,16.73,31.49,0.1,"nakano-ku",2015,"december"
2015-12-15,12.55,10.46,85,11.5,31.37,0,"nakano-ku",2015,"december"
2015-12-16,14.64,12.55,80,8.36,31.12,0,"nakano-ku",2015,"december"
2015-12-17,10.46,3.14,58,11.5,31.21,0.21,"nakano-ku",2015,"december"
2015-12-18,7.32,0,56,17.77,31.55,0.52,"nakano-ku",2015,"december"
2015-12-19,7.32,1.05,64,13.59,31.46,0.31,"nakano-ku",2015,"december"
2015-12-20,8.36,3.14,65,11.5,31.46,0.63,"nakano-ku",2015,"december"
2015-12-21,10.46,4.18,64,9.41,31.49,0,"nakano-ku",2015,"december"
2015-12-22,11.5,3.14,58,19.86,31.61,0,"nakano-ku",2015,"december"
2015-12-23,8.36,3.14,73,14.64,31.68,0.63,"nakano-ku",2015,"december"
2015-12-24,11.5,8.36,82,15.68,31.27,0.73,"nakano-ku",2015,"december"
2015-12-25,12.55,6.27,68,17.77,31.12,0.21,"nakano-ku",2015,"december"
2015-12-26,9.41,2.09,57,12.55,31.27,0,"nakano-ku",2015,"december"
2015-12-27,8.36,0,54,17.77,31.4,0,"nakano-ku",2015,"december"
2015-12-28,6.27,-1.05,55,12.55,31.55,0.1,"nakano-ku",2015,"december"
2015-12-29,6.27,1.05,65,11.5,31.34,0.31,"nakano-ku",2015,"december"
2015-12-30,7.32,0,55,12.55,31.68,0,"nakano-ku",2015,"december"
2015-12-31,7.32,2.09,67,14.64,31.55,0,"nakano-ku",2015,"december"
2015-12-01,12.94,8.63,65,10.78,32.55,0,"nerima-ku",2015,"december"
2015-12-02,10.78,5.39,72,14.02,32.61,0.22,"nerima-ku",2015,"december"
2015-12-03,14.02,11.86,86,8.63,32.04,1.73,"nerima-ku",2015,"december"
2015-12-04,12.94,4.31,60,23.72,32.04,0.11,"nerima-ku",2015,"december"
2015-12-05,11.86,4.31,55,11.86,32.29,0,"nerima-ku",2015,"december"
2015-12-06,11.86,3.24,56,14.02,32.58,0,"nerima-ku",2015,"december"
2015-12-07,10.78,5.39,63,16.18,32.71,0,"nerima-ku",2015,"december"
2015-12-08,9.71,4.31,67,20.49,32.71,0,"nerima-ku",2015,"december"
2015-12-09,9.71,6.47,71,8.63,32.86,0,"nerima-ku",2015,"december"
2015-12-10,11.86,8.63,75,7.55,32.74,0,"nerima-ku",2015,"december"
2015-12-11,19.41,14.02,79,29.12,31.94,5.18,"nerima-ku",2015,"december"
2015-12-12,12.94,6.47,64,20.49,32.45,0.11,"nerima-ku",2015,"december"
2015-12-13,10.78,7.55,80,16.18,32.48,1.51,"nerima-ku",2015,"december"
2015-12-14,12.94,8.63,80,17.25,32.48,0.11,"nerima-ku",2015,"december"
2015-12-15,12.94,10.78,85,11.86,32.35,0,"nerima-ku",2015,"december"
2015-12-16,15.1,12.94,80,8.63,32.1,0,"nerima-ku",2015,"december"
2015-12-17,10.78,3.24,58,11.86,32.2,0.22,"nerima-ku",2015,"december"
2015-12-18,7.55,0,56,18.33,32.55,0.54,"nerima-ku",2015,"december"
2015-12-19,7.55,1.08,64,14.02,32.45,0.32,"nerima-ku",2015,"december"
2015-12-20,8.63,3.24,65,11.86,32.45,0.65,"nerima-ku",2015,"december"
2015-12-21,10.78,4.31,64,9.71,32.48,0,"nerima-ku",2015,"december"
2015-12-22,11.86,3.24,58,20.49,32.61,0,"nerima-ku",2015,"december"
2015-12-23,8.63,3.24,73,15.1,32.67,0.65,"nerima-ku",2015,"december"
2015-12-24,11.86,8.63,82,16.18,32.26,0.75,"nerima-ku",2015,"december"
2015-12-25,12.94,6.47,68,18.33,32.1,0.22,"nerima-ku",2015,"december"
2015-12-26,9.71,2.16,57,12.94,32.26,0,"nerima-ku",2015,"december"
2015-12-27,8.63,0,54,18.33,32.39,0,"nerima-ku",2015,"december"
2015-12-28,6.47,-1.08,55,12.94,32.55,0.11,"nerima-ku",2015,"december"
2015-12-29,6.47,1.08,65,11.86,32.32,0.32,"nerima-ku",2015,"december"
2015-12-30,7.55,0,55,12.94,32.67,0,"nerima-ku",2015,"december"
2015-12-31,7.55,2.16,67,15.1,32.55,0,"nerima-ku",2015,"december"
2015-12-01,12.4,8.27,65,10.33,31.18,0,"ota-ku",2015,"december"
2015-12-02,10.33,5.17,72,13.43,31.25,0.21,"ota-ku",2015,"december"
2015-12-03,13.43,11.37,86,8.27,30.7,1.65,"ota-ku",2015,"december"
2015-12-04,12.4,4.13,60,22.73,30.7,0.1,"ota-ku",2015,"december"
2015-12-05,11.37,4.13,55,11.37,30.94,0,"ota-ku",2015,"december"
2015-12-06,11.37,3.1,56,13.43,31.22,0,"ota-ku",2015,"december"
2015-12-07,10.33,5.17,63,15.5,31.34,0,"ota-ku",2015,"december"
2015-12-08,9.3,4.13,67,19.63,31.34,0,"ota-ku",2015,"december"
2015-12-09,9.3,6.2,71,8.27,31.49,0,"ota-ku",2015,"december"
2015-12-10,11.37,8.27,75,7.23,31.37,0,"ota-ku",2015,"december"
2015-12-11,18.6,13.43,79,27.9,30.6,4.96,"ota-ku",2015,"december"
2015-12-12,12.4,6.2,64,19.63,31.09,0.1,"ota-ku",2015,"december"
2015-12-13,10.33,7.23,80,15.5,31.12,1.45,"ota-ku",2015,"december"
2015-12-14,12.4,8.27,80,16.53,31.12,0.1,"ota-ku",2015,"december"
2015-12-15,12.4,10.33,85,11.37,31,0,"ota-ku",2015,"december"
2015-12-16,14.47,12.4,80,8.27,30.76,0,"ota-ku",2015,"december"
2015-12-17,10.33,3.1,58,11.37,30.85,0.21,"ota-ku",2015,"december"
2015-12-18,7.23,0,56,17.57,31.18,0.52,"ota-ku",2015,"december"
2015-12-19,7.23,1.03,64,13.43,31.09,0.31,"ota-ku",2015,"december"
2015-12-20,8.27,3.1,65,11.37,31.09,0.62,"ota-ku",2015,"december"
2015-12-21,10.33,4.13,64,9.3,31.12,0,"ota-ku",2015,"december"
2015-12-22,11.37,3.1,58,19.63,31.25,0,"ota-ku",2015,"december"
2015-12-23,8.27,3.1,73,14.47,31.31,0.62,"ota-ku",2015,"december"
2015-12-24,11.37,8.27,82,15.5,30.91,0.72,"ota-ku",2015,"december"
2015-12-25,12.4,6.2,68,17.57,30.76,0.21,"ota-ku",2015,"december"
2015-12-26,9.3,2.07,57,12.4,30.91,0,"ota-ku",2015,"december"
2015-12-27,8.27,0,54,17.57,31.03,0,"ota-ku",2015,"december"
2015-12-28,6.2,-1.03,55,12.4,31.18,0.1,"ota-ku",2015,"december"
2015-12-29,6.2,1.03,65,11.37,30.97,0.31,"ota-ku",2015,"december"
2015-12-30,7.23,0,55,12.4,31.31,0,"ota-ku",2015,"december"
2015-12-31,7.23,2.07,67,14.47,31.18,0,"ota-ku",2015,"december"
2015-12-01,11.96,7.97,65,9.96,30.07,0,"setagaya-ku",2015,"december"
2015-12-02,9.96,4.98,72,12.95,30.13,0.2,"setagaya-ku",2015,"december"
2015-12-03,12.95,10.96,86,7.97,29.6,1.59,"setagaya-ku",2015,"december"
2015-12-04,11.96,3.99,60,21.92,29.6,0.1,"setagaya-ku",2015,"december"
2015-12-05,10.96,3.99,55,10.96,29.84,0,"setagaya-ku",2015,"december"
2015-12-06,10.96,2.99,56,12.95,30.1,0,"setagaya-ku",2015,"december"
2015-12-07,9.96,4.98,63,14.95,30.22,0,"setagaya-ku",2015,"december"
2015-12-08,8.97,3.99,67,18.93,30.22,0,"setagaya-ku",2015,"december"
2015-12-09,8.97,5.98,71,7.97,30.37,0,"setagaya-ku",2015,"december"
2015-12-10,10.96,7.97,75,6.98,30.25,0,"setagaya-ku",2015,"december"
2015-12-11,17.94,12.95,79,26.91,29.51,4.78,"setagaya-ku",2015,"december"
2015-12-12,11.96,5.98,64,18.93,29.99,0.1,"setagaya-ku",2015,"december"
2015-12-13,9.96,6.98,80,14.95,30.02,1.4,"setagaya-ku",2015,"december"
2015-12-14,11.96,7.97,80,15.94,30.02,0.1,"setagaya-ku",2015,"december"
2015-12-15,11.96,9.96,85,10.96,29.9,0,"setagaya-ku",2015,"december"
2015-12-16,13.95,11.96,80,7.97,29.66,0,"setagaya-ku",2015,"december"
2015-12-17,9.96,2.99,58,10.96,29.75,0.2,"setagaya-ku",2015,"december"
2015-12-18,6.98,0,56,16.94,30.07,0.5,"setagaya-ku",2015,"december"
2015-12-19,6.98,1,64,12.95,29.99,0.3,"setagaya-ku",2015,"december"
2015-12-20,7.97,2.99,65,10.96,29.99,0.6,"setagaya-ku",2015,"december"
2015-12-21,9.96,3.99,64,8.97,30.02,0,"setagaya-ku",2015,"december"
2015-12-22,10.96,2.99,58,18.93,30.13,0,"setagaya-ku",2015,"december"
2015-12-23,7.97,2.99,73,13.95,30.19,0.6,"setagaya-ku",2015,"december"
2015-12-24,10.96,7.97,82,14.95,29.81,0.7,"setagaya-ku",2015,"december"
2015-12-25,11.96,5.98,68,16.94,29.66,0.2,"setagaya-ku",2015,"december"
2015-12-26,8.97,1.99,57,11.96,29.81,0,"setagaya-ku",2015,"december"
2015-12-27,7.97,0,54,16.94,29.93,0,"setagaya-ku",2015,"december"
2015-12-28,5.98,-1,55,11.96,30.07,0.1,"setagaya-ku",2015,"december"
2015-12-29,5.98,1,65,10.96,29.87,0.3,"setagaya-ku",2015,"december"
2015-12-30,6.98,0,55,11.96,30.19,0,"setagaya-ku",2015,"december"
2015-12-31,6.98,1.99,67,13.95,30.07,0,"setagaya-ku",2015,"december"
2015-12-01,12.42,8.28,65,10.35,31.24,0,"shibuya-ku",2015,"december"
2015-12-02,10.35,5.18,72,13.46,31.3,0.21,"shibuya-ku",2015,"december"
2015-12-03,13.46,11.39,86,8.28,30.75,1.66,"shibuya-ku",2015,"december"
2015-12-04,12.42,4.14,60,22.77,30.75,0.1,"shibuya-ku",2015,"december"
2015-12-05,11.39,4.14,55,11.39,31,0,"shibuya-ku",2015,"december"
2015-12-06,11.39,3.11,56,13.46,31.27,0,"shibuya-ku",2015,"december"
2015-12-07,10.35,5.18,63,15.53,31.39,0,"shibuya-ku",2015,"december"
2015-12-08,9.32,4.14,67,19.67,31.39,0,"shibuya-ku",2015,"december"
2015-12-09,9.32,6.21,71,8.28,31.55,0,"shibuya-ku",2015,"december"
2015-12-10,11.39,8.28,75,7.25,31.43,0,"shibuya-ku",2015,"december"
2015-12-11,18.63,13.46,79,27.95,30.66,4.97,"shibuya-ku",2015,"december"
2015-12-12,12.42,6.21,64,19.67,31.15,0.1,"shibuya-ku",2015,"december"
2015-12-13,10.35,7.25,80,15.53,31.18,1.45,"shibuya-ku",2015,"december"
2015-12-14,12.42,8.28,80,16.56,31.18,0.1,"shibuya-ku",2015,"december"
2015-12-15,12.42,10.35,85,11.39,31.06,0,"shibuya-ku",2015,"december"
2015-12-16,14.49,12.42,80,8.28,30.81,0,"shibuya-ku",2015,"december"
2015-12-17,10.35,3.11,58,11.39,30.91,0.21,"shibuya-ku",2015,"december"
2015-12-18,7.25,0,56,17.6,31.24,0.52,"shibuya-ku",2015,"december"
2015-12-19,7.25,1.04,64,13.46,31.15,0.31,"shibuya-ku",2015,"december"
2015-12-20,8.28,3.11,65,11.39,31.15,0.62,"shibuya-ku",2015,"december"
2015-12-21,10.35,4.14,64,9.32,31.18,0,"shibuya-ku",2015,"december"
2015-12-22,11.39,3.11,58,19.67,31.3,0,"shibuya-ku",2015,"december"
2015-12-23,8.28,3.11,73,14.49,31.36,0.62,"shibuya-ku",2015,"december"
2015-12-24,11.39,8.28,82,15.53,30.97,0.72,"shibuya-ku",2015,"december"
2015-12-25,12.42,6.21,68,17.6,30.81,0.21,"shibuya-ku",2015,"december"
2015-12-26,9.32,2.07,57,12.42,30.97,0,"shibuya-ku",2015,"december"
2015-12-27,8.28,0,54,17.6,31.09,0,"shibuya-ku",2015,"december"
2015-12-28,6.21,-1.04,55,12.42,31.24,0.1,"shibuya-ku",2015,"december"
2015-12-29,6.21,1.04,65,11.39,31.03,0.31,"shibuya-ku",2015,"december"
2015-12-30,7.25,0,55,12.42,31.36,0,"shibuya-ku",2015,"december"
2015-12-31,7.25,2.07,67,14.49,31.24,0,"shibuya-ku",2015,"december"
2015-12-01,12.47,8.31,65,10.39,31.36,0,"shinagawa-ku",2015,"december"
2015-12-02,10.39,5.2,72,13.51,31.42,0.21,"shinagawa-ku",2015,"december"
2015-12-03,13.51,11.43,86,8.31,30.87,1.66,"shinagawa-ku",2015,"december"
2015-12-04,12.47,4.16,60,22.86,30.87,0.1,"shinagawa-ku",2015,"december"
2015-12-05,11.43,4.16,55,11.43,31.11,0,"shinagawa-ku",2015,"december"
2015-12-06,11.43,3.12,56,13.51,31.39,0,"shinagawa-ku",2015,"december"
2015-12-07,10.39,5.2,63,15.59,31.51,0,"shinagawa-ku",2015,"december"
2015-12-08,9.35,4.16,67,19.74,31.51,0,"shinagawa-ku",2015,"december"
2015-12-09,9.35,6.23,71,8.31,31.67,0,"shinagawa-ku",2015,"december"
2015-12-10,11.43,8.31,75,7.27,31.54,0,"shinagawa-ku",2015,"december"
2015-12-11,18.7,13.51,79,28.06,30.78,4.99,"shinagawa-ku",2015,"december"
2015-12-12,12.47,6.23,64,19.74,31.27,0.1,"shinagawa-ku",2015,"december"
2015-12-13,10.39,7.27,80,15.59,31.3,1.45,"shinagawa-ku",2015,"december"
2015-12-14,12.47,8.31,80,16.63,31.3,0.1,"shinagawa-ku",2015,"december"
2015-12-15,12.47,10.39,85,11.43,31.18,0,"shinagawa-ku",2015,"december"
2015-12-16,14.55,12.47,80,8.31,30.93,0,"shinagawa-ku",2015,"december"
2015-12-17,10.39,3.12,58,11.43,31.02,0.21,"shinagawa-ku",2015,"december"
2015-12-18,7.27,0,56,17.66,31.36,0.52,"shinagawa-ku",2015,"december"
2015-12-19,7.27,1.04,64,13.51,31.27,0.31,"shinagawa-ku",2015,"december"
2015-12-20,8.31,3.12,65,11.43,31.27,0.62,"shinagawa-ku",2015,"december"
2015-12-21,10.39,4.16,64,9.35,31.3,0,"shinagawa-ku",2015,"december"
2015-12-22,11.43,3.12,58,19.74,31.42,0,"shinagawa-ku",2015,"december"
2015-12-23,8.31,3.12,73,14.55,31.48,0.62,"shinagawa-ku",2015,"december"
2015-12-24,11.43,8.31,82,15.59,31.08,0.73,"shinagawa-ku",2015,"december"
2015-12-25,12.47,6.23,68,17.66,30.93,0.21,"shinagawa-ku",2015,"december"
2015-12-26,9.35,2.08,57,12.47,31.08,0,"shinagawa-ku",2015,"december"
2015-12-27,8.31,0,54,17.66,31.21,0,"shinagawa-ku",2015,"december"
2015-12-28,6.23,-1.04,55,12.47,31.36,0.1,"shinagawa-ku",2015,"december"
2015-12-29,6.23,1.04,65,11.43,31.14,0.31,"shinagawa-ku",2015,"december"
2015-12-30,7.27,0,55,12.47,31.48,0,"shinagawa-ku",2015,"december"
2015-12-31,7.27,2.08,67,14.55,31.36,0,"shinagawa-ku",2015,"december"
2015-12-01,12.8,8.53,65,10.67,32.2,0,"shinjuku-ku",2015,"december"
2015-12-02,10.67,5.33,72,13.87,32.26,0.21,"shinjuku-ku",2015,"december"
2015-12-03,13.87,11.73,86,8.53,31.69,1.71,"shinjuku-ku",2015,"december"
2015-12-04,12.8,4.27,60,23.47,31.69,0.11,"shinjuku-ku",2015,"december"
2015-12-05,11.73,4.27,55,11.73,31.94,0,"shinjuku-ku",2015,"december"
2015-12-06,11.73,3.2,56,13.87,32.23,0,"shinjuku-ku",2015,"december"
2015-12-07,10.67,5.33,63,16,32.35,0,"shinjuku-ku",2015,"december"
2015-12-08,9.6,4.27,67,20.27,32.35,0,"shinjuku-ku",2015,"december"
2015-12-09,9.6,6.4,71,8.53,32.51,0,"shinjuku-ku",2015,"december"
2015-12-10,11.73,8.53,75,7.47,32.38,0,"shinjuku-ku",2015,"december"
2015-12-11,19.2,13.87,79,28.8,31.6,5.12,"shinjuku-ku",2015,"december"
2015-12-12,12.8,6.4,64,20.27,32.1,0.11,"shinjuku-ku",2015,"december"
2015-12-13,10.67,7.47,80,16,32.13,1.49,"shinjuku-ku",2015,"december"
2015-12-14,12.8,8.53,80,17.07,32.13,0.11,"shinjuku-ku",2015,"december"
2015-12-15,12.8,10.67,85,11.73,32.01,0,"shinjuku-ku",2015,"december"
2015-12-16,14.94,12.8,80,8.53,31.75,0,"shinjuku-ku",2015,"december"
2015-12-17,10.67,3.2,58,11.73,31.85,0.21,"shinjuku-ku",2015,"december"
2015-12-18,7.47,0,56,18.14,32.2,0.53,"shinjuku-ku",2015,"december"
2015-12-19,7.47,1.07,64,13.87,32.1,0.32,"shinjuku-ku",2015,"december"
2015-12-20,8.53,3.2,65,11.73,32.1,0.64,"shinjuku-ku",2015,"december"
2015-12-21,10.67,4.27,64,9.6,32.13,0,"shinjuku-ku",2015,"december"
2015-12-22,11.73,3.2,58,20.27,32.26,0,"shinjuku-ku",2015,"december"
2015-12-23,8.53,3.2,73,14.94,32.32,0.64,"shinjuku-ku",2015,"december"
2015-12-24,11.73,8.53,82,16,31.91,0.75,"shinjuku-ku",2015,"december"
2015-12-25,12.8,6.4,68,18.14,31.75,0.21,"shinjuku-ku",2015,"december"
2015-12-26,9.6,2.13,57,12.8,31.91,0,"shinjuku-ku",2015,"december"
2015-12-27,8.53,0,54,18.14,32.04,0,"shinjuku-ku",2015,"december"
2015-12-28,6.4,-1.07,55,12.8,32.2,0.11,"shinjuku-ku",2015,"december"
2015-12-29,6.4,1.07,65,11.73,31.98,0.32,"shinjuku-ku",2015,"december"
2015-12-30,7.47,0,55,12.8,32.32,0,"shinjuku-ku",2015,"december"
2015-12-31,7.47,2.13,67,14.94,32.2,0,"shinjuku-ku",2015,"december"
2015-12-01,12.15,8.1,65,10.13,30.56,0,"suginami-ku",2015,"december"
2015-12-02,10.13,5.06,72,13.16,30.62,0.2,"suginami-ku",2015,"december"
2015-12-03,13.16,11.14,86,8.1,30.08,1.62,"suginami-ku",2015,"december"
2015-12-04,12.15,4.05,60,22.28,30.08,0.1,"suginami-ku",2015,"december"
2015-12-05,11.14,4.05,55,11.14,30.32,0,"suginami-ku",2015,"december"
2015-12-06,11.14,3.04,56,13.16,30.59,0,"suginami-ku",2015,"december"
2015-12-07,10.13,5.06,63,15.19,30.71,0,"suginami-ku",2015,"december"
2015-12-08,9.11,4.05,67,19.24,30.71,0,"suginami-ku",2015,"december"
2015-12-09,9.11,6.08,71,8.1,30.86,0,"suginami-ku",2015,"december"
2015-12-10,11.14,8.1,75,7.09,30.74,0,"suginami-ku",2015,"december"
2015-12-11,18.23,13.16,79,27.34,29.99,4.86,"suginami-ku",2015,"december"
2015-12-12,12.15,6.08,64,19.24,30.47,0.1,"suginami-ku",2015,"december"
2015-12-13,10.13,7.09,80,15.19,30.5,1.42,"suginami-ku",2015,"december"
2015-12-14,12.15,8.1,80,16.2,30.5,0.1,"suginami-ku",2015,"december"
